assetId,category,currentFilename,currentSvgPath,currentWebpPath,displayTitle,proposedCleanStem,proposedSvgObjectKey,proposedWebpObjectKey,reasonCodes,confidence,likelyHubPages,ownerDecision,ownerNotes
animals-playing-cards__animals-armadillo__1a6eaccdef,animals-playing-cards,animals-armadillo-1a6eaccdef.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-armadillo-1a6eaccdef.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-armadillo-1a6eaccdef.webp,Animals Armadillo,animals-armadillo-1a6eaccdef,coloring-pages/svg/animals-playing-cards/animals-armadillo-1a6eaccdef.svg,coloring-pages/webp/animals-playing-cards/animals-armadillo-1a6eaccdef.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-armadillos__50db4716e5,animals-playing-cards,animals-armadillos-50db4716e5.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-armadillos-50db4716e5.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-armadillos-50db4716e5.webp,Animals Armadillos,animals-armadillos-50db4716e5,coloring-pages/svg/animals-playing-cards/animals-armadillos-50db4716e5.svg,coloring-pages/webp/animals-playing-cards/animals-armadillos-50db4716e5.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-armadillos-wildlife__f2912c1ad5,animals-playing-cards,animals-armadillos-wildlife-f2912c1ad5.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-armadillos-wildlife-f2912c1ad5.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-armadillos-wildlife-f2912c1ad5.webp,Animals Armadillos Wildlife,animals-armadillos-wildlife-f2912c1ad5,coloring-pages/svg/animals-playing-cards/animals-armadillos-wildlife-f2912c1ad5.svg,coloring-pages/webp/animals-playing-cards/animals-armadillos-wildlife-f2912c1ad5.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-baboon__3019f9ef3d,animals-playing-cards,animals-baboon-3019f9ef3d.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-baboon-3019f9ef3d.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-baboon-3019f9ef3d.webp,Animals Baboon,animals-baboon-3019f9ef3d,coloring-pages/svg/animals-playing-cards/animals-baboon-3019f9ef3d.svg,coloring-pages/webp/animals-playing-cards/animals-baboon-3019f9ef3d.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-baboons__5f19666c69,animals-playing-cards,animals-baboons-5f19666c69.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-baboons-5f19666c69.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-baboons-5f19666c69.webp,Animals Baboons,animals-baboons-5f19666c69,coloring-pages/svg/animals-playing-cards/animals-baboons-5f19666c69.svg,coloring-pages/webp/animals-playing-cards/animals-baboons-5f19666c69.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-baboons-hanging__398854ec28,animals-playing-cards,animals-baboons-hanging-398854ec28.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-baboons-hanging-398854ec28.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-baboons-hanging-398854ec28.webp,Animals Baboons Hanging,animals-baboons-hanging-398854ec28,coloring-pages/svg/animals-playing-cards/animals-baboons-hanging-398854ec28.svg,coloring-pages/webp/animals-playing-cards/animals-baboons-hanging-398854ec28.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-badger__46333741c3,animals-playing-cards,animals-badger-46333741c3.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-badger-46333741c3.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-badger-46333741c3.webp,Animals Badger,animals-badger-46333741c3,coloring-pages/svg/animals-playing-cards/animals-badger-46333741c3.svg,coloring-pages/webp/animals-playing-cards/animals-badger-46333741c3.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-badgers__701e4f01fa,animals-playing-cards,animals-badgers-701e4f01fa.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-badgers-701e4f01fa.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-badgers-701e4f01fa.webp,Animals Badgers,animals-badgers-701e4f01fa,coloring-pages/svg/animals-playing-cards/animals-badgers-701e4f01fa.svg,coloring-pages/webp/animals-playing-cards/animals-badgers-701e4f01fa.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-badgers-wildlife__d717f79524,animals-playing-cards,animals-badgers-wildlife-d717f79524.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-badgers-wildlife-d717f79524.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-badgers-wildlife-d717f79524.webp,Animals Badgers Wildlife,animals-badgers-wildlife-d717f79524,coloring-pages/svg/animals-playing-cards/animals-badgers-wildlife-d717f79524.svg,coloring-pages/webp/animals-playing-cards/animals-badgers-wildlife-d717f79524.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bats__662bf20796,animals-playing-cards,animals-bats-662bf20796.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bats-662bf20796.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bats-662bf20796.webp,Animals Bats,animals-bats-662bf20796,coloring-pages/svg/animals-playing-cards/animals-bats-662bf20796.svg,coloring-pages/webp/animals-playing-cards/animals-bats-662bf20796.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bats-wildlife__1da9adbd04,animals-playing-cards,animals-bats-wildlife-1da9adbd04.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bats-wildlife-1da9adbd04.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bats-wildlife-1da9adbd04.webp,Animals Bats Wildlife,animals-bats-wildlife-1da9adbd04,coloring-pages/svg/animals-playing-cards/animals-bats-wildlife-1da9adbd04.svg,coloring-pages/webp/animals-playing-cards/animals-bats-wildlife-1da9adbd04.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bears__eec9e5fdad,animals-playing-cards,animals-bears-eec9e5fdad.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bears-eec9e5fdad.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bears-eec9e5fdad.webp,Animals Bears,animals-bears-eec9e5fdad,coloring-pages/svg/animals-playing-cards/animals-bears-eec9e5fdad.svg,coloring-pages/webp/animals-playing-cards/animals-bears-eec9e5fdad.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bears-wildlife__f504693e9a,animals-playing-cards,animals-bears-wildlife-f504693e9a.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bears-wildlife-f504693e9a.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bears-wildlife-f504693e9a.webp,Animals Bears Wildlife,animals-bears-wildlife-f504693e9a,coloring-pages/svg/animals-playing-cards/animals-bears-wildlife-f504693e9a.svg,coloring-pages/webp/animals-playing-cards/animals-bears-wildlife-f504693e9a.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-beavers__b3a02e4662,animals-playing-cards,animals-beavers-b3a02e4662.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-beavers-b3a02e4662.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-beavers-b3a02e4662.webp,Animals Beavers,animals-beavers-b3a02e4662,coloring-pages/svg/animals-playing-cards/animals-beavers-b3a02e4662.svg,coloring-pages/webp/animals-playing-cards/animals-beavers-b3a02e4662.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-beavers-wildlife__402c4ecf7e,animals-playing-cards,animals-beavers-wildlife-402c4ecf7e.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-beavers-wildlife-402c4ecf7e.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-beavers-wildlife-402c4ecf7e.webp,Animals Beavers Wildlife,animals-beavers-wildlife-402c4ecf7e,coloring-pages/svg/animals-playing-cards/animals-beavers-wildlife-402c4ecf7e.svg,coloring-pages/webp/animals-playing-cards/animals-beavers-wildlife-402c4ecf7e.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bison__574d4e5137,animals-playing-cards,animals-bison-574d4e5137.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bison-574d4e5137.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bison-574d4e5137.webp,Animals Bison,animals-bison-574d4e5137,coloring-pages/svg/animals-playing-cards/animals-bison-574d4e5137.svg,coloring-pages/webp/animals-playing-cards/animals-bison-574d4e5137.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bison-wildlife__f5af85fae9,animals-playing-cards,animals-bison-wildlife-f5af85fae9.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bison-wildlife-f5af85fae9.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bison-wildlife-f5af85fae9.webp,Animals Bison Wildlife,animals-bison-wildlife-f5af85fae9,coloring-pages/svg/animals-playing-cards/animals-bison-wildlife-f5af85fae9.svg,coloring-pages/webp/animals-playing-cards/animals-bison-wildlife-f5af85fae9.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-boars__a0d894a697,animals-playing-cards,animals-boars-a0d894a697.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-boars-a0d894a697.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-boars-a0d894a697.webp,Animals Boars,animals-boars-a0d894a697,coloring-pages/svg/animals-playing-cards/animals-boars-a0d894a697.svg,coloring-pages/webp/animals-playing-cards/animals-boars-a0d894a697.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-boars-wildlife__f67c35ffa2,animals-playing-cards,animals-boars-wildlife-f67c35ffa2.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-boars-wildlife-f67c35ffa2.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-boars-wildlife-f67c35ffa2.webp,Animals Boars Wildlife,animals-boars-wildlife-f67c35ffa2,coloring-pages/svg/animals-playing-cards/animals-boars-wildlife-f67c35ffa2.svg,coloring-pages/webp/animals-playing-cards/animals-boars-wildlife-f67c35ffa2.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bulls__1e3ae6a92b,animals-playing-cards,animals-bulls-1e3ae6a92b.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bulls-1e3ae6a92b.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bulls-1e3ae6a92b.webp,Animals Bulls,animals-bulls-1e3ae6a92b,coloring-pages/svg/animals-playing-cards/animals-bulls-1e3ae6a92b.svg,coloring-pages/webp/animals-playing-cards/animals-bulls-1e3ae6a92b.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-bulls-wildlife__6a7dc74e68,animals-playing-cards,animals-bulls-wildlife-6a7dc74e68.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-bulls-wildlife-6a7dc74e68.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-bulls-wildlife-6a7dc74e68.webp,Animals Bulls Wildlife,animals-bulls-wildlife-6a7dc74e68,coloring-pages/svg/animals-playing-cards/animals-bulls-wildlife-6a7dc74e68.svg,coloring-pages/webp/animals-playing-cards/animals-bulls-wildlife-6a7dc74e68.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-camels__4eea853f1d,animals-playing-cards,animals-camels-4eea853f1d.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-camels-4eea853f1d.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-camels-4eea853f1d.webp,Animals Camels,animals-camels-4eea853f1d,coloring-pages/svg/animals-playing-cards/animals-camels-4eea853f1d.svg,coloring-pages/webp/animals-playing-cards/animals-camels-4eea853f1d.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-camels-wildlife__3f56804078,animals-playing-cards,animals-camels-wildlife-3f56804078.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-camels-wildlife-3f56804078.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-camels-wildlife-3f56804078.webp,Animals Camels Wildlife,animals-camels-wildlife-3f56804078,coloring-pages/svg/animals-playing-cards/animals-camels-wildlife-3f56804078.svg,coloring-pages/webp/animals-playing-cards/animals-camels-wildlife-3f56804078.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-cats__5549bb6efc,animals-playing-cards,animals-cats-5549bb6efc.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-cats-5549bb6efc.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-cats-5549bb6efc.webp,Animals Cats,animals-cats-5549bb6efc,coloring-pages/svg/animals-playing-cards/animals-cats-5549bb6efc.svg,coloring-pages/webp/animals-playing-cards/animals-cats-5549bb6efc.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages/cats|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-cats-wildlife__0bb744d570,animals-playing-cards,animals-cats-wildlife-0bb744d570.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-cats-wildlife-0bb744d570.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-cats-wildlife-0bb744d570.webp,Animals Cats Wildlife,animals-cats-wildlife-0bb744d570,coloring-pages/svg/animals-playing-cards/animals-cats-wildlife-0bb744d570.svg,coloring-pages/webp/animals-playing-cards/animals-cats-wildlife-0bb744d570.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages/cats|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-cheetahs__c95563d701,animals-playing-cards,animals-cheetahs-c95563d701.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-cheetahs-c95563d701.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-cheetahs-c95563d701.webp,Animals Cheetahs,animals-cheetahs-c95563d701,coloring-pages/svg/animals-playing-cards/animals-cheetahs-c95563d701.svg,coloring-pages/webp/animals-playing-cards/animals-cheetahs-c95563d701.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-cheetahs-wildlife__85ac4f4ade,animals-playing-cards,animals-cheetahs-wildlife-85ac4f4ade.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-cheetahs-wildlife-85ac4f4ade.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-cheetahs-wildlife-85ac4f4ade.webp,Animals Cheetahs Wildlife,animals-cheetahs-wildlife-85ac4f4ade,coloring-pages/svg/animals-playing-cards/animals-cheetahs-wildlife-85ac4f4ade.svg,coloring-pages/webp/animals-playing-cards/animals-cheetahs-wildlife-85ac4f4ade.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-chimpanzees-wildlife__ba86bc198c,animals-playing-cards,animals-chimpanzees-wildlife-ba86bc198c.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-chimpanzees-wildlife-ba86bc198c.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-chimpanzees-wildlife-ba86bc198c.webp,Animals Chimpanzees Wildlife,animals-chimpanzees-wildlife-ba86bc198c,coloring-pages/svg/animals-playing-cards/animals-chimpanzees-wildlife-ba86bc198c.svg,coloring-pages/webp/animals-playing-cards/animals-chimpanzees-wildlife-ba86bc198c.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-cows__78bb274ac3,animals-playing-cards,animals-cows-78bb274ac3.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-cows-78bb274ac3.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-cows-78bb274ac3.webp,Animals Cows,animals-cows-78bb274ac3,coloring-pages/svg/animals-playing-cards/animals-cows-78bb274ac3.svg,coloring-pages/webp/animals-playing-cards/animals-cows-78bb274ac3.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-cows-wildlife__4123d8762a,animals-playing-cards,animals-cows-wildlife-4123d8762a.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-cows-wildlife-4123d8762a.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-cows-wildlife-4123d8762a.webp,Animals Cows Wildlife,animals-cows-wildlife-4123d8762a,coloring-pages/svg/animals-playing-cards/animals-cows-wildlife-4123d8762a.svg,coloring-pages/webp/animals-playing-cards/animals-cows-wildlife-4123d8762a.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-donkeys__33373fda54,animals-playing-cards,animals-donkeys-33373fda54.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-donkeys-33373fda54.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-donkeys-33373fda54.webp,Animals Donkeys,animals-donkeys-33373fda54,coloring-pages/svg/animals-playing-cards/animals-donkeys-33373fda54.svg,coloring-pages/webp/animals-playing-cards/animals-donkeys-33373fda54.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-donkeys-wildlife__45fa146cf7,animals-playing-cards,animals-donkeys-wildlife-45fa146cf7.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-donkeys-wildlife-45fa146cf7.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-donkeys-wildlife-45fa146cf7.webp,Animals Donkeys Wildlife,animals-donkeys-wildlife-45fa146cf7,coloring-pages/svg/animals-playing-cards/animals-donkeys-wildlife-45fa146cf7.svg,coloring-pages/webp/animals-playing-cards/animals-donkeys-wildlife-45fa146cf7.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-elephants__98bfda132d,animals-playing-cards,animals-elephants-98bfda132d.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-elephants-98bfda132d.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-elephants-98bfda132d.webp,Animals Elephants,animals-elephants-98bfda132d,coloring-pages/svg/animals-playing-cards/animals-elephants-98bfda132d.svg,coloring-pages/webp/animals-playing-cards/animals-elephants-98bfda132d.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-elephants-wildlife__2c329b3eeb,animals-playing-cards,animals-elephants-wildlife-2c329b3eeb.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-elephants-wildlife-2c329b3eeb.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-elephants-wildlife-2c329b3eeb.webp,Animals Elephants Wildlife,animals-elephants-wildlife-2c329b3eeb,coloring-pages/svg/animals-playing-cards/animals-elephants-wildlife-2c329b3eeb.svg,coloring-pages/webp/animals-playing-cards/animals-elephants-wildlife-2c329b3eeb.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-foxes__147d9e60c8,animals-playing-cards,animals-foxes-147d9e60c8.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-foxes-147d9e60c8.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-foxes-147d9e60c8.webp,Animals Foxes,animals-foxes-147d9e60c8,coloring-pages/svg/animals-playing-cards/animals-foxes-147d9e60c8.svg,coloring-pages/webp/animals-playing-cards/animals-foxes-147d9e60c8.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-foxes-wildlife__115be421d7,animals-playing-cards,animals-foxes-wildlife-115be421d7.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-foxes-wildlife-115be421d7.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-foxes-wildlife-115be421d7.webp,Animals Foxes Wildlife,animals-foxes-wildlife-115be421d7,coloring-pages/svg/animals-playing-cards/animals-foxes-wildlife-115be421d7.svg,coloring-pages/webp/animals-playing-cards/animals-foxes-wildlife-115be421d7.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-giraffes__a8e6c42325,animals-playing-cards,animals-giraffes-a8e6c42325.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-giraffes-a8e6c42325.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-giraffes-a8e6c42325.webp,Animals Giraffes,animals-giraffes-a8e6c42325,coloring-pages/svg/animals-playing-cards/animals-giraffes-a8e6c42325.svg,coloring-pages/webp/animals-playing-cards/animals-giraffes-a8e6c42325.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-giraffes-family__217606f66f,animals-playing-cards,animals-giraffes-family-217606f66f.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-giraffes-family-217606f66f.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-giraffes-family-217606f66f.webp,Animals Giraffes Family,animals-giraffes-family-217606f66f,coloring-pages/svg/animals-playing-cards/animals-giraffes-family-217606f66f.svg,coloring-pages/webp/animals-playing-cards/animals-giraffes-family-217606f66f.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-gorillas__479f3e2984,animals-playing-cards,animals-gorillas-479f3e2984.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-gorillas-479f3e2984.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-gorillas-479f3e2984.webp,Animals Gorillas,animals-gorillas-479f3e2984,coloring-pages/svg/animals-playing-cards/animals-gorillas-479f3e2984.svg,coloring-pages/webp/animals-playing-cards/animals-gorillas-479f3e2984.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-hedgehogs__b83a3575d1,animals-playing-cards,animals-hedgehogs-b83a3575d1.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-hedgehogs-b83a3575d1.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-hedgehogs-b83a3575d1.webp,Animals Hedgehogs,animals-hedgehogs-b83a3575d1,coloring-pages/svg/animals-playing-cards/animals-hedgehogs-b83a3575d1.svg,coloring-pages/webp/animals-playing-cards/animals-hedgehogs-b83a3575d1.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-hippos__82dc1fb042,animals-playing-cards,animals-hippos-82dc1fb042.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-hippos-82dc1fb042.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-hippos-82dc1fb042.webp,Animals Hippos,animals-hippos-82dc1fb042,coloring-pages/svg/animals-playing-cards/animals-hippos-82dc1fb042.svg,coloring-pages/webp/animals-playing-cards/animals-hippos-82dc1fb042.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-horses__c3a6ea4b1f,animals-playing-cards,animals-horses-c3a6ea4b1f.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-horses-c3a6ea4b1f.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-horses-c3a6ea4b1f.webp,Animals Horses,animals-horses-c3a6ea4b1f,coloring-pages/svg/animals-playing-cards/animals-horses-c3a6ea4b1f.svg,coloring-pages/webp/animals-playing-cards/animals-horses-c3a6ea4b1f.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-jaguars__042765b64b,animals-playing-cards,animals-jaguars-042765b64b.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-jaguars-042765b64b.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-jaguars-042765b64b.webp,Animals Jaguars,animals-jaguars-042765b64b,coloring-pages/svg/animals-playing-cards/animals-jaguars-042765b64b.svg,coloring-pages/webp/animals-playing-cards/animals-jaguars-042765b64b.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
animals-playing-cards__animals-kangaroos__b389b10d26,animals-playing-cards,animals-kangaroos-b389b10d26.svg,pipeline/r2-upload/coloring-pages/svg/animals-playing-cards/animals-kangaroos-b389b10d26.svg,pipeline/r2-upload/coloring-pages/webp/animals-playing-cards/animals-kangaroos-b389b10d26.webp,Animals Kangaroos,animals-kangaroos-b389b10d26,coloring-pages/svg/animals-playing-cards/animals-kangaroos-b389b10d26.svg,coloring-pages/webp/animals-playing-cards/animals-kangaroos-b389b10d26.webp,category_mismatch|manual_review_required,manual_review,/coloring-pages/animals|/coloring-pages|/coloring-pages/playing-cards,,
