printable_id,route,prose_summary,missing_verified_fields,unapproved_candidates,review_reason
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-lichen-cup__f4ff7bd747,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-lichen-cup-f4ff7bd747,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-lions-mane__47b9b79b7d,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-lions-mane-47b9b79b7d,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-magic-forest-mushroom-cartoon__04cf5e1b11,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-magic-forest-mushroom-cartoon-04cf5e1b11,present,style|seasonal|detail|audience,Coloring Pages for Kids|Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults|Easy,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-matsutake__f751cd642d,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-matsutake-f751cd642d,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-morel__aa9b0f6932,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-morel-aa9b0f6932,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-mossy-log-with-mushrooms__08758370f9,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-mossy-log-with-mushrooms-08758370f9,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-nameko-mushroom__b54ffcc7a2,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-nameko-mushroom-b54ffcc7a2,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-orange-birch-bolete__25bb0d2975,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-orange-birch-bolete-25bb0d2975,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-oyster-mushroom__e21119fb7e,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-oyster-mushroom-e21119fb7e,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-oyster-shelf-bracket__7e485ffde4,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-oyster-shelf-bracket-7e485ffde4,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-parasol-macrolepiota__5a06aea56a,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-parasol-macrolepiota-5a06aea56a,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-pine-mushroom-scene__bb22905097,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-pine-mushroom-scene-bb22905097,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-porcini__c44872779d,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-porcini-c44872779d,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-portobello__9a61e0ef25,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-portobello-9a61e0ef25,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-puffball-common__881c0835ce,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-puffball-common-881c0835ce,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-puffball-giant__b403b0fd2a,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-puffball-giant-b403b0fd2a,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-red-pored-boletus__087e497fda,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-red-pored-boletus-087e497fda,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-reindeer-lichen__5c492fbc79,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-reindeer-lichen-5c492fbc79,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-reishi-ganoderma__aecd0af6c4,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-reishi-ganoderma-aecd0af6c4,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-shaggy-parasol__68cfacea21,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-shaggy-parasol-68cfacea21,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-shield-bracket__73d4976da2,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-shield-bracket-73d4976da2,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-shiitake__1d070de422,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-shiitake-1d070de422,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-snow-fungus__86b82c8dda,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-snow-fungus-86b82c8dda,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-spore-print-pattern__7363e16f0f,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-spore-print-pattern-7363e16f0f,present,seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-stinkhorn-fungus__b876b2de3f,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-stinkhorn-fungus-b876b2de3f,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-sulphur-shelf__ccaae8699d,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-sulphur-shelf-ccaae8699d,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-trametes-versicolor__cdd758fdc7,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-trametes-versicolor-cdd758fdc7,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-truffle-black__c2ecab31f1,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-truffle-black-c2ecab31f1,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-truffle-white__b82f8d4190,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-truffle-white-b82f8d4190,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-turkey-tail__2ab1d3961c,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-turkey-tail-2ab1d3961c,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-velvet-shank__d69ba0533b,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-velvet-shank-d69ba0533b,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-witch-s-butter__b8706cf60a,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-witch-s-butter-b8706cf60a,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-mushroom-wood-ear__8c3f170ece,/printables/detailed-for-adults/mandala-geometry-patterns-mushroom-wood-ear-8c3f170ece,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-octopus__7a832a1396,/printables/animals/mandala-geometry-patterns-octopus-7a832a1396,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-octopus-face-patterns__aa498ea780,/printables/animals/mandala-geometry-patterns-octopus-face-patterns-aa498ea780,present,seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-optical-illusion-patterns__2ba40dae7a,/printables/detailed-for-adults/mandala-geometry-patterns-optical-illusion-patterns-2ba40dae7a,present,primary_subject|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-owl-face-patterns__167cf94057,/printables/detailed-for-adults/mandala-geometry-patterns-owl-face-patterns-167cf94057,present,seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-pair-of-kittens-face-patterns__6afb7fbd6b,/printables/animals/mandala-geometry-patterns-pair-of-kittens-face-patterns-6afb7fbd6b,present,seasonal|detail|audience,Coloring Pages for Kids|Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-panda__a1112825a8,/printables/detailed-for-adults/mandala-geometry-patterns-panda-a1112825a8,present,style|seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-panda-face-patterns__ad06189d15,/printables/detailed-for-adults/mandala-geometry-patterns-panda-face-patterns-ad06189d15,present,seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
mandala-geometry-patterns__mandala-geometry-patterns-panda-sitting-patterns__a794148499,/printables/detailed-for-adults/mandala-geometry-patterns-panda-sitting-patterns-a794148499,present,seasonal|detail|audience,Detailed Coloring Pages for Adults|Detailed Coloring Pages for Adults,audience/detail candidate lacks independent review
